   5.55999613      0.146844432       4.53076959E-02  0.438951790      -2.96771312      0.134460241       1.98878944E-02   2.30938569E-02  0.791834354      0.814928234    
   5.59999609      0.147877425       3.82024571E-02  0.442017198      -2.96725798      0.113356553       1.68861430E-02   1.64185632E-02  0.802995265      0.819413841    
   5.63999605      0.148722202       3.11228707E-02  0.444523662      -2.96688366       9.23379362E-02   1.38348527E-02   1.08971223E-02  0.812178314      0.823075414    
   5.67999601      0.149379745       2.40819845E-02  0.446474433      -2.96659088       7.14413971E-02   1.07519906E-02   6.52434723E-03  0.819361627      0.825885952    
   5.71999598      0.149851397       1.70926377E-02  0.447873592      -2.96637964       5.07032536E-02   7.65534118E-03   3.28678056E-03  0.824536383      0.827823162    
   5.75999594      0.150138825       1.01674348E-02  0.448726177      -2.96625090       3.01591642E-02   4.56239423E-03   1.16298825E-03  0.827693880      0.828856885    
   5.79999590      0.150244042       3.31873121E-03  0.449038327      -2.96620369       9.84403398E-03   1.49023754E-03   1.23907244E-04  0.828851640      0.828975558    
   5.83999586      0.150169373      -3.44139431E-03  0.448816806      -2.96623731      -1.02079920E-02  -1.54455565E-03   1.33235939E-04  0.828031540      0.828164756    
   5.87999582      0.149917439      -1.01011526E-02  0.448069513      -2.96635032      -2.99635567E-02  -4.52601817E-03   1.14787451E-03  0.825259984      0.826407850    
   5.91999578      0.149491206      -1.66490637E-02  0.446805120      -2.96654081      -4.93901297E-02  -7.43888645E-03   3.11840232E-03  0.820585132      0.823703527    
   5.95999575      0.148893893      -2.30739750E-02  0.445033073      -2.96680737      -6.84560388E-02  -1.02686826E-02   5.98959345E-03  0.814050853      0.820040464    
   5.99999571      0.148129046      -2.93650795E-02  0.442763776      -2.96714687      -8.71305093E-02  -1.30017940E-02   9.70096420E-03  0.805722952      0.815423906    
   6.03999567      0.147200465      -3.55119258E-02  0.440008342      -2.96755672     -0.105383657      -1.56255439E-02   1.41873406E-02  0.795671642      0.809858978    
   6.07999563      0.146112233      -4.15044427E-02  0.436778694      -2.96803379     -0.123186588      -1.81282554E-02   1.93794612E-02  0.783971310      0.803350747    
   6.11999559      0.144868672      -4.73329499E-02  0.433087438      -2.96857476     -0.140511408      -2.04993077E-02   2.52045915E-02  0.770705462      0.795910060    
   6.15999556      0.143474370      -5.29881679E-02  0.428947926      -2.96917558     -0.157331169      -2.27291659E-02   3.15871425E-02  0.755970478      0.787557602    
   6.19999552      0.141934156      -5.84612340E-02  0.424374223      -2.96983266     -0.173620075      -2.48094425E-02   3.84493023E-02  0.739854097      0.778303385    
   6.23999548      0.140253067      -6.37437180E-02  0.419381082      -2.97054195     -0.189353406      -2.67329104E-02   4.57116924E-02  0.722457170      0.768168867    
   6.27999544      0.138436362      -6.88276216E-02  0.413983822      -2.97129893     -0.204507425      -2.84935199E-02   5.32939695E-02  0.703893721      0.757187665    
   6.31999540      0.136489496      -7.37054124E-02  0.408198327      -2.97209930     -0.219059810      -3.00864279E-02   6.11154884E-02  0.684264600      0.745380104    
   6.35999537      0.134418115      -7.83700049E-02  0.402041078      -2.97293854     -0.232989207      -3.15079615E-02   6.90959021E-02  0.663683891      0.732779801    
   6.39999533      0.132228047      -8.28147903E-02  0.395529181      -2.97381186     -0.246275604      -3.27556655E-02   7.71557614E-02  0.642265499      0.719421268    
   6.43999529      0.129925296      -8.70336369E-02  0.388680220      -2.97471476     -0.258900255      -3.38282511E-02   8.52171034E-02  0.620123565      0.705340683    
